,County,State,Avg_house_price,Avg_property_tax,Tax_per_1000
2631,Giles County,TN,138059.46078431373,832.5490196078431,6.03036557493521
2632,Grainger County,TN,127216.30585623092,673.3000277546489,5.292560754873322
2633,Greene County,TN,142888.47364280093,685.6756490952006,4.798677119396513
2634,Grundy County,TN,104409.89173228346,481.2007874015748,4.608766271259219
2635,Hamblen County,TN,149219.53767637347,826.6166316421495,5.539600541015689
2636,Hamilton County,TN,196150.9176454505,1744.9936773032275,8.896179014861216
2637,Hancock County,TN,99872.02632816174,533.3333333333334,5.340167341562639
2638,Hardeman County,TN,117552.16680294358,735.4538021259199,6.256403621711069
2639,Hardin County,TN,132392.1323718774,619.7785217615246,4.681384842572241
2640,Hawkins County,TN,140748.52320675107,860.3319268635724,6.112546741252816
2641,Haywood County,TN,135938.47391404276,933.6934038152149,6.868499968637373
2642,Henderson County,TN,118992.77020447906,725.6572541382668,6.098330620350176
2643,Henry County,TN,137908.0799836768,732.8810446847582,5.314271975735607
2644,Hickman County,TN,139346.16057117877,709.6313565496139,5.092579182955889
2645,Houston County,TN,122452.97496922445,794.5014361920394,6.488216692095213
2646,Humphreys County,TN,134284.31509236668,677.588009759498,5.045920733880373
2647,Jackson County,TN,118472.72471910113,669.6910112359551,5.652702027608402
2648,Jefferson County,TN,162252.9696886947,864.7187329328236,5.32944780358664
2649,Johnson County,TN,128296.57918552036,593.8099547511313,4.628416116165232
2650,Knox County,TN,194501.85280582457,1343.8191153238547,6.909029893228927
2651,Lake County,TN,96807.51020408163,764.8979591836735,7.901225406698081
2652,Lauderdale County,TN,124822.20210664911,780.6451612903226,6.254056955535306
2653,Lawrence County,TN,127764.39259447121,794.0231634119536,6.21474533935454
2654,Lewis County,TN,130382.89402904788,536.417428725121,4.114170288363235
2655,Lincoln County,TN,135925.25532969757,710.6693108577094,5.228383122282348
2656,Loudon County,TN,256925.86467152328,1106.2020082693443,4.305529961662718
2657,McMinn County,TN,142718.3176205019,655.8757137166378,4.59559588882387
2658,McNairy County,TN,120914.30957683742,694.6269487750557,5.744786958682017
2659,Macon County,TN,117941.22721354167,637.59765625,5.4060625899337165
2660,Madison County,TN,149789.1124914908,1159.147379169503,7.738528921688829
2661,Marion County,TN,147268.93884457336,711.590524534687,4.831911807863944
2662,Marshall County,TN,147368.32484960667,1130.8537714021286,7.673655601067566
2663,Maury County,TN,157559.57199660456,1086.9409819952643,6.898603291577157
2664,Meigs County,TN,135239.28866832092,597.628894403088,4.419047898638343
2665,Monroe County,TN,153654.26242236025,739.3245341614906,4.811610966764186
2666,Montgomery County,TN,163617.1238780995,1337.6020485776583,8.175195950603673
2667,Moore County,TN,155872.7764127764,876.6584766584766,5.624192349900426
2668,Morgan County,TN,111566.96793997272,755.4911323328786,6.771638113705498
2669,Obion County,TN,114886.48743424898,789.4915254237288,6.871926743130388
2670,Overton County,TN,128211.52094048494,581.513592946363,4.5355798658398125
2671,Perry County,TN,109922.87234042553,611.2111292962356,5.560363519280555
2672,Pickett County,TN,128383.3981121599,509.8833981121599,3.9715680189950198
2673,Polk County,TN,139887.52123843686,765.8863507645838,5.475015526646857
2674,Putnam County,TN,185605.46956761222,1093.5940512255577,5.892035691476129
2675,Rhea County,TN,134798.1600843783,668.182350873081,4.956910023510895
2676,Roane County,TN,158047.734063745,1052.2783864541832,6.65797831704294
2677,Robertson County,TN,173566.60605412343,1272.9596748315328,7.334127824303856
2678,Rutherford County,TN,181620.95123694255,1403.8955707269604,7.729810691804159
2679,Scott County,TN,110306.69764460824,742.2848902419485,6.729282138728148
2680,Sequatchie County,TN,183493.19775596072,865.1005142589995,4.714618987727009
2681,Sevier County,TN,184345.5906266939,704.144602426719,3.81969864336292
2682,Shelby County,TN,176794.73022399418,2508.2581945740417,14.187403614328018
2683,Smith County,TN,136983.28504165157,749.3842810575878,5.470625710499844
2684,Stewart County,TN,139478.44481210117,812.6447648310092,5.826310767414752
2685,Sullivan County,TN,150069.15489800493,1044.2481302602353,6.958446130851889
2686,Sumner County,TN,219870.49685945205,1412.0691595938674,6.422276657229302
2687,Tipton County,TN,151513.035180355,1011.5592594948788,6.676384367132238
2688,Trousdale County,TN,131237.1701546861,914.0127388535032,6.964587378531391
2689,Unicoi County,TN,134398.42857142858,725.5714285714286,5.398660060863807
2690,Union County,TN,130516.01261387527,623.791170287316,4.7794225229111875
2691,Van Buren County,TN,115451.3756316676,465.9741718135879,4.0361075757141
2692,Warren County,TN,124186.25219724304,730.9464335276159,5.88588849888686
2693,Washington County,TN,179029.1947753696,1207.7938854600259,6.746351548837951
2694,Wayne County,TN,107910.67233697853,562.1911705143783,5.2097828540887345
2695,Weakley County,TN,120945.86298932384,722.8758896797153,5.976855030944921
2696,White County,TN,132825.79173376274,678.3548040794418,5.1071015291905235
2697,Williamson County,TN,399477.1200116041,2353.277246931264,5.890893693393267
2698,Wilson County,TN,217655.81089762307,1345.2140395958652,6.180464624620576
2704,Anderson County,TX,106420.57579025968,1436.961752260848,13.502668460400946
2705,Andrews County,TX,133002.09084354722,1512.256669069935,11.370172149014033
2706,Angelina County,TX,115690.17519752662,1562.1632232418904,13.502989519850674
2707,Aransas County,TX,172932.27536231885,2169.2608695652175,12.543990790731765
2708,Archer County,TX,126227.91208791209,1596.7032967032967,12.649367879833617
2709,Armstrong County,TX,127216.98841698842,1614.6718146718147,12.692265669576196
2710,Atascosa County,TX,127792.22816399287,1520.24064171123,11.896190116979097
2711,Austin County,TX,192157.85215152628,2389.800171631727,12.43665114318226
2712,Bailey County,TX,84372.65122265123,1359.5881595881597,16.11408602060327
2713,Bandera County,TX,187883.96770472894,2287.4711649365627,12.174914085971734
2714,Bastrop County,TX,148814.4,2508.01,16.853274951886377
2715,Baylor County,TX,106647.20121028744,1245.4614220877459,11.678331995154183
2716,Bee County,TX,96742.23883191378,1232.7481314096992,12.742604949959402
2717,Bell County,TX,151986.23714965006,2476.346984562837,16.293231749165248
2718,Bexar County,TX,162712.67514830883,3202.111187356118,19.679543615378876
2719,Blanco County,TX,279781.16577875277,2915.449702287684,10.420464487567342
2720,Borden County,TX,143263.15789473685,592.9824561403509,4.139113397012001
2721,Bosque County,TX,144012.48820977175,1365.704584040747,9.483237190176395
2722,Bowie County,TX,127035.83225171195,1862.1939757418431,14.658808800119054
2723,Brazoria County,TX,155412.5294716204,3279.6813342267887,21.103069008510577
2724,Brazos County,TX,175371.14444580226,3007.6958328241476,17.150460198733914
2725,Brewster County,TX,138499.91708126036,1673.424543946932,12.082494915611424
2726,Briscoe County,TX,78428.45528455285,838.4146341463414,10.690184208071154
2727,Brooks County,TX,74191.71052631579,803.4868421052631,10.82987353176426
2728,Brown County,TX,115315.48310738111,1563.1159888099849,13.555126741778642
2729,Burleson County,TX,137597.3404255319,1429.373522458629,10.388089755500834
2730,Burnet County,TX,227536.117473822,2657.288939790576,11.678536881496612
2731,Caldwell County,TX,132432.79630323467,2000.7618333957787,15.107751925849128
2732,Calhoun County,TX,136260.90549766438,1495.4725116780453,10.975066591669455
2733,Callahan County,TX,94179.07411737199,1078.9805938742109,11.45669145705888
2734,Cameron County,TX,101990.43441470365,1749.7305907094237,17.15583035556882
2735,Camp County,TX,120857.96576695194,1544.3383805134956,12.778126544769199
2736,Carson County,TX,114628.21758135017,1627.9747450218554,14.20221634229375
2737,Cass County,TX,106456.07273559012,1090.6907593778592,10.245453653798204
2738,Castro County,TX,119524.9430523918,1473.74715261959,12.330038525712554
2739,Chambers County,TX,163526.6138384229,2248.32817935833,13.74900468238066
2740,Cherokee County,TX,111838.84039400976,1430.6158404740931,12.791762105490488
2741,Childress County,TX,85811.86548223351,1142.0685279187817,13.308981473607933
2742,Clay County,TX,109752.82477774592,1631.6891310582162,14.866944284691126
2743,Cochran County,TX,47636.6037735849,660.503144654088,13.865454132570747
2744,Coke County,TX,98663.75899280576,1105.3956834532373,11.2036647978701
2745,Coleman County,TX,129496.93534844668,984.0890008396306,7.599322703596589
2746,Collin County,TX,253671.7733688896,5021.225989493523,19.794184913871575
2747,Collingsworth County,TX,99368.93203883494,1201.1866235167206,12.0881506812137
2748,Colorado County,TX,176682.64734935793,1744.2541982219295,9.872243960511769
2749,Comal County,TX,267839.9019758003,3287.382447541737,12.273684478269995
2750,Comanche County,TX,116152.47966413015,1336.7357648911047,11.508456545709986
2751,Concho County,TX,130539.375,1871.40625,14.335952274936202
2752,Cooke County,TX,154354.71679591638,2380.68126042996,15.423443545153416
2753,Coryell County,TX,128815.07910074938,1810.7660283097418,14.057096738600752
2754,Cottle County,TX,48838.899430740035,741.9354838709677,15.191486551066317
2755,Crane County,TX,82222.35393734123,863.7595258255716,10.505166593549637
2756,Crockett County,TX,95841.76587301587,581.7460317460317,6.069859277392776
2757,Crosby County,TX,76209.77496483826,1192.3347398030942,15.645430528475053
2758,Culberson County,TX,51466.44951140065,968.5667752442997,18.819382033138822
2759,Dallam County,TX,84777.42150968604,1243.9545758183033,14.673182477909856
2760,Dallas County,TX,208313.89343754426,3615.395526483501,17.35551799653465
2761,Dawson County,TX,92031.13541331618,1274.107430041814,13.844308497550719
2762,Deaf Smith County,TX,108449.78250362494,1763.3881101981633,16.259950637883687
2763,Delta County,TX,104658.45852384063,1510.189418680601,14.429692926698209
2764,Denton County,TX,230246.96084846838,4512.577012828269,19.598855924956663
2765,DeWitt County,TX,207796.67221297836,1325.7903494176373,6.380228977193564
2766,Dickens County,TX,84518.34992887624,886.628733997155,10.490369662248133
2767,Dimmit County,TX,90818.15728604472,1312.490362374711,14.45184973573991
2768,Donley County,TX,112705.90631364562,1101.9348268839103,9.77708145851178
2769,Duval County,TX,74325.1256281407,721.608040201005,9.70880350490511
2770,Eastland County,TX,86783.29084134144,913.7085703079035,10.528623211331773
2771,Ector County,TX,116923.5848483006,1562.5068401532194,13.363487291126528
2772,Edwards County,TX,122598.45288326302,1018.4247538677919,8.306995153010009
2773,Ellis County,TX,159075.11420376075,2710.642196961649,17.04001415010498
2774,El Paso County,TX,133580.54392779476,2670.716270065744,19.993302853365872
2775,Erath County,TX,156081.3464395931,1779.5290890387473,11.401292528748552
2776,Falls County,TX,87240.85244267198,1044.7906281156531,11.97593327967777
2777,Fannin County,TX,119438.72219053052,1716.657159155733,14.37270198200291
2778,Fayette County,TX,198967.95609690805,1842.7118190335966,9.261349692591189
2779,Fisher County,TX,74823.88185654009,955.8649789029536,12.774864858463701
2780,Floyd County,TX,83373.00613496933,1192.3926380368098,14.301902897761556
2781,Foard County,TX,86234.67741935483,1015.0537634408602,11.770830410888019
2782,Fort Bend County,TX,227196.33865957923,5137.461334016459,22.612430131254005
2783,Franklin County,TX,161058.20663977662,1872.3239218119763,11.625138270660266
2784,Freestone County,TX,110254.91788804521,1315.592442168462,11.932279007312289
2785,Frio County,TX,83572.32142857143,1249.047619047619,14.945709269487862
2786,Gaines County,TX,119973.69155617585,1557.8971853919516,12.985323408694898
2787,Galveston County,TX,176175.587626678,3437.40781026158,19.511260649492275
2788,Garza County,TX,117991.19127516779,1008.1375838926175,8.544176671134164
2789,Gillespie County,TX,274655.9979774997,2852.1046643913537,10.384279554765097
2790,Glasscock County,TX,182805.46623794214,1190.6752411575562,6.513345939052812
2791,Goliad County,TX,183841.9944378228,1301.3110846245531,7.078421274768478
2792,Gonzales County,TX,157241.5767452103,1526.9544153270206,9.710882114857275
2793,Gray County,TX,91346.29510309278,1451.9490979381444,15.894997123851436
2794,Grayson County,TX,141429.98924663165,2119.48573597318,14.986112544187003
2795,Gregg County,TX,152672.7224237252,2110.415333191096,13.82313290604648
2796,Grimes County,TX,141920.13551333037,1580.4831344822508,11.136426334188483
2797,Guadalupe County,TX,166579.74280861617,2677.2113336748175,16.07165006102015
2798,Hale County,TX,90568.60226806942,1420.644896843831,15.685843231177802
2799,Hall County,TX,60689.38271604938,1032.716049382716,17.016420387970317
2800,Hamilton County,TX,200660.3111111111,1949.2444444444445,9.714150414952234
2801,Hansford County,TX,96225.5737704918,1310.950819672131,13.623725671918443
2802,Hardeman County,TX,58937.47940691927,867.5453047775948,14.719755807469172
2803,Hardin County,TX,116028.37206442887,1468.7200295094062,12.658283516154542
2804,Harris County,TX,195462.47442041108,3660.7435502564413,18.728625845504848
2805,Harrison County,TX,131615.22659647517,1571.8986037994964,11.943136401830227
2806,Hartley County,TX,192904.3404255319,3031.659574468085,15.715870196494702
2807,Haskell County,TX,60707.26129216695,835.1057747284162,13.756274899460335
2808,Hays County,TX,228771.97813693184,3931.073800931011,17.18337111452549
2809,Hemphill County,TX,140998.74274661508,1942.2630560928433,13.775038119192525
2810,Henderson County,TX,132445.4036521971,1668.3698404940685,12.596660922074909
2811,Hidalgo County,TX,104170.21987604929,1947.7323410175675,18.697592683735788
2812,Hill County,TX,117397.23745255166,1622.6064951497258,13.821504920893332
2813,Hockley County,TX,98276.92580131043,1504.462546484859,15.308400565219946
2814,Hood County,TX,173764.42201157208,2169.7956420041855,12.486995996566462
